1,826.89,178.11,58.048,141.58,107.88
1,243.03,149.84,58.048,141.58,84.624
1,559.87,319.91,44.559,108.68,67.474
1,221.01,359.08,44.559,108.68,29.883
2,254.47,281.18,74.826,182.5,85.637
2,327.44,281.18,74.826,182.5,67.417
2,537.7,119.49,98.31,239.78,23.128
2,393.11,237.36,74.826,182.5,2.2124
3,284.11,278.4,196.34,478.88,57.603
3,514.93,469.68,105.82,258.09,16.728
3,628.12,320.73,44.737,109.11,14.279
4,510,280,164,400,153.89
4,819.1,278.4,196.23,478.61,107.41
4,308.21,263.66,138.31,337.34,81.386
4,865.71,354.29,234.29,571.43,13.246
5,535.22,260.42,137.25,334.76,94.127
5,340.62,229.18,152.12,371.03,86.137
5,278.39,222.53,106.13,258.86,53.964
5,469.54,169.93,63.385,154.6,3.6911
6,476.04,240,213.56,520.89,70.708
6,246.67,259.2,196.56,479.42,29.077
6,392.8,240,213.56,520.89,18.096
6,112.75,495.27,44.692,109,13.279
7,487.31,217.79,68.599,167.32,56.83
7,252.7,178.62,81.3,198.29,55.811
7,546.25,173.23,75.698,184.63,52.159
7,361.39,180.6,75.698,184.63,52.099
7,590.61,173.23,75.698,184.63,47.632
7,405.76,158.49,75.698,184.63,40.896
7,643.9,212.64,58.022,141.52,29.353
7,183.28,159.96,105.37,257,22.367
7,473.94,184.29,68.599,167.32,18.334
8,519.89,184.62,253.84,619.12,58.14
8,964.7,177.9,68.768,167.73,53.307
8,905.44,152.73,89.398,218.04,27.554
9,241.75,208.06,138.14,336.94,58.769
9,25.991,265.11,68.77,167.73,34.623
9,562.58,486.59,68.77,167.73,6.1206
10,724.98,337.64,126.05,307.44,74.363
10,200.2,345.72,89.708,218.8,61.798
10,397.13,338.47,81.623,199.08,39.958
10,628.03,338.47,81.623,199.08,37.499
10,430.85,408.26,69.152,168.66,10.854
10,943.49,340.78,69.152,168.66,8.6077
11,185.42,219.13,214.03,522.02,66.664
11,155.9,306.53,48.667,118.7,42.731
11,384.3,322.91,179.42,437.61,37.899
11,715.68,237.82,44.744,109.13,6.9038
12,374.16,220.01,214.65,523.53,36.593
12,640.66,339.42,126.55,308.67,21.772
12,350.53,314.5,58.074,141.64,7.1962
13,499.46,199.02,177.33,432.52,54.921
13,395.68,216.33,177.33,432.52,43.825
14,510.84,249.28,138.2,337.06,74.09
14,622.99,371.74,75.326,183.72,28.365
14,678.87,361.55,40.957,99.894,16.763
15,146.19,178.15,88.924,216.89,69.13
15,440.75,351.96,88.924,216.89,30.495
15,296.01,356.98,82.257,200.63,24.837
16,110.38,129.65,126.95,309.63,70.678
16,244.16,290.11,62.665,152.84,25.54
16,61.003,310.03,48.537,118.38,20.326
16,148.16,369.2,44.803,109.27,8.2076
17,573.7,266.22,115.8,282.45,79.441
17,212.85,277.54,115.8,282.45,76.59
17,314.34,277.54,115.8,282.45,66.768
17,787.95,277.54,115.8,282.45,64.774
17,494.76,254.89,115.8,282.45,63.766
17,131.32,147.06,97.107,236.85,11.065
17,279.29,317.12,106.54,259.86,9.7158
17,106.5,372.78,68.799,167.8,2.0638
18,171.55,167.09,136.83,333.74,46.11
19,744.08,600.9,127.22,310.28,14.468
19,823,244.51,82.072,200.18,3.9804
20,315.88,238.61,75.396,183.89,108.65
20,387.78,218.49,81.377,198.48,79.284
20,625.8,234.38,81.377,198.48,62.591
20,249.57,238.61,75.396,183.89,45.155
20,474.36,224.09,90.171,219.93,42.653
20,437.37,256.06,63.248,154.26,15.415
21,267.06,344.35,213.35,520.36,73.199
21,131.08,200,274.29,669,9.2339
22,306.38,215.15,126.14,307.65,97.746
23,174.43,155.63,138.81,338.56,105.78
23,282.81,155.63,138.81,338.56,80.343
23,719.55,157.01,97.315,237.35,74.215
23,397.11,147.49,97.315,237.35,72.601
23,484.94,118.7,105.96,258.45,70.411
23,784.96,129.03,105.96,258.45,68.467
23,598.74,129.03,105.96,258.45,55.671
23,548.85,147.49,97.315,237.35,49.14
23,997.59,245.8,75.24,183.51,41.424
23,904.09,297.36,48.792,119.01,39.48
23,640.13,139.35,105.96,258.45,32.199
23,854.27,236.83,63.053,153.79,26.432
23,925.13,326.54,41.07,100.17,15.404
23,776.74,284.76,57.764,140.89,14.236
23,868.16,154.43,44.545,108.65,11.716
23,894.22,250.13,44.545,108.65,4.1645
24,278.71,268.71,82.048,200.12,62.186
24,190.8,268.71,82.048,200.12,61.908
24,93.297,360.17,68.958,168.19,14.363
25,802.83,369.69,116.31,283.68,74.478
25,884.62,276.69,126.11,307.58,60.838
25,327.08,301.44,116.31,283.68,47.361
26,224.54,175.94,116.02,282.98,24.324
27,582.18,260.87,214.01,521.97,102.94
27,416.67,340.36,178.89,436.32,87.332
27,748.26,270.55,178.89,436.32,55.369
27,125.41,552,163.56,398.94,34.055
27,72.218,583.38,151.64,369.86,19.018
27,673.19,297.6,197.41,481.49,0.49574
27,71.112,156,82.075,200.18,0.39869
28,760.7,214.65,230.78,562.87,99.285
28,80,237.25,211.55,515.99,87.416
28,513.55,175.36,211.55,515.99,44.22
28,39.5,606.64,41.018,100.04,34.643
28,687.69,228.01,126.23,307.88,30.293
28,199.5,34.036,41.018,100.04,11.841
29,422.58,435.09,48.737,118.87,53.07
29,472.5,196.76,211.96,516.97,43.497
29,1131.4,59.744,81.702,199.27,23.942
29,361.53,290.06,97.689,238.27,19.502
